Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2015-02-12,27.060548782348633,27.17602378617039,26.614007874627994,26.745838323988515,48590000
2015-02-13,27.315784454345703,27.384178233198636,27.08978778427378,27.134887673552218,47382000
2015-02-17,27.010986328125,27.406974888399592,26.924255771854156,27.315784443687487,39174000
2015-02-18,26.894023895263672,27.136871347537287,26.74038744742315,26.952010008323782,31164000
2015-02-19,27.082353591918945,27.102673592025468,26.7998587039475,26.88510325966048,30834000
2015-02-20,26.851898193359375,27.138357648954596,26.66852474199983,27.138357648954596,38234000
2015-02-23,26.5148868560791,26.72799731289808,26.366205625657223,26.71312975703122,32906000
2015-02-24,26.695783615112305,26.73295250473786,26.316643925671908,26.343902371786925,28406000
2015-02-25,27.12596893310547,27.23698404941717,26.664063241651803,26.68537579965899,40836000
2015-02-26,27.718713760375977,27.760344430858236,27.014953136685282,27.047168696404526,54032000
2015-02-27,27.884244918823242,28.22076138546092,27.60670523355572,27.662212792492337,68328000
2015-03-02,28.498300552368164,28.54637433563121,27.910016819119566,28.10082595273629,50406000
2015-03-03,28.685142517089844,28.7872359626418,28.27428450704446,28.56421317964636,50526000
2015-03-04,28.662343978881836,28.825892759461063,28.374396638494353,28.59494086554753,37964000
2015-03-05,28.81598663330078,28.90370786981289,28.657393050549967,28.726282173505812,35918000
2015-03-06,28.393230438232422,28.882888000877376,28.35159977108657,28.844231222896845,37592000
2015-03-09,28.452701568603516,28.519607455470886,28.202420350678093,28.295098682366618,23478000
2015-03-10,27.746463775634766,28.23760920087033,27.74497588584259,28.1741706468977,40080000
2015-03-11,27.54029083251953,27.961059245110494,27.526413944721106,27.743984261441902,40524000
2015-03-12,27.811887741088867,27.84509207686113,27.532366711675163,27.67856939310433,35602000
2015-03-13,27.40697479248047,27.96998324250421,27.274649014316687,27.715737462308397,35428000
2015-03-16,27.835180282592773,27.93975228801004,27.32371480780339,27.60174982430397,36856000
2015-03-17,27.635452270507812,27.785619505199847,27.476858700786728,27.66915193887057,28892000
2015-03-18,28.059188842773438,28.076534951795946,27.431751248021985,27.641392445970624,35324000
2015-03-19,27.935787200927734,28.098840651094154,27.858968976251962,27.977913202163844,24660000
2015-03-20,27.999225616455078,28.105780849549934,27.975933615395327,28.086453404190046,44320000
2015-03-23,28.02004051208496,28.23166497553528,27.90555616938704,28.051263514638936,30234000
2015-03-24,28.623191833496094,28.838283615021016,28.15484304416828,28.17714626774787,79156000
2015-03-25,28.1008243560791,28.748580169878046,28.1008243560791,28.624678829587207,53070000
2015-03-26,27.93429946899414,28.110241033898784,27.670143236250304,27.984356472002673,49842000
2015-03-27,27.632476806640625,27.955611706446064,27.601749138831863,27.844594701499393,34552000
2015-03-30,27.81039810180664,27.860950437875008,27.59481098237255,27.766290767931963,24788000
2015-03-31,27.49123191833496,27.8753249658455,27.48974402829509,27.651806826399305,34932000
2015-04-01,27.233016967773438,27.679555947755205,27.06153719690026,27.497670401277457,38902000
2015-04-02,26.827611923217773,27.159171248163606,26.78449336787867,27.1299314719162,47760000
2015-04-06,26.958454132080078,27.037255581958114,26.54957932668498,26.705199003367664,33718000
2015-04-07,27.003555297851562,27.266225549448393,26.94061395783773,27.009998409913532,27318000
2015-04-08,27.200803756713867,27.33263609705122,27.060051639208375,27.060051639208375,28386000
2015-04-09,27.1601619720459,27.2270697493377,26.859330312524875,27.219140638912105,32366000
2015-04-10,27.18593406677246,27.250858620329794,27.009499073276906,27.23698173197154,26104000
2015-04-13,27.19089126586914,27.42035716412749,27.074920929261612,27.112091708806137,29326000
2015-04-14,26.751785278320312,27.088301726641998,26.55156105431552,27.088301726641998,47206000
2015-04-15,26.814231872558594,26.92078709831587,26.384541747207937,26.66158609041061,46962000
2015-04-16,26.937143325805664,27.02189066329923,26.668525309347334,26.680914309092913,31722000
2015-04-17,26.402877807617188,26.75277581006501,26.217523030295755,26.629369809158458,49234000
2015-04-20,26.98719596862793,27.050139190171,26.433109207441547,26.45293387392101,38508000
2015-04-21,26.907405853271484,27.147774753032532,26.872218296543842,27.0754164165487,29128000
2015-04-22,27.217653274536133,27.307853051767484,26.828107831240505,26.914343053182524,31806000
2015-04-23,27.628015518188477,27.811886195200906,27.262259277790157,27.278614723488467,78184000
2015-04-24,28.430896759033203,28.978045104866734,28.167729307687242,28.74758854399547,92168000
2015-04-27,28.057209014892578,28.523077349711357,27.86788779183222,28.38678701678215,48062000
2015-04-28,27.970478057861328,28.141957834247904,27.801476837480607,27.967999501855477,37178000
2015-04-29,27.82278823852539,28.043332464264424,27.704339348380156,27.77917434835811,33622000
2015-04-30,27.197336196899414,27.808913817373433,27.095738075970985,27.68253391470121,47240000
2015-05-01,27.315784454345703,27.31875834350248,26.953495559663324,27.283568897300867,36572000
2015-05-04,27.399045944213867,27.589853169169277,27.12894004951826,27.30735827526502,35260000
2015-05-05,26.91335105895996,27.387645701529028,26.880144837850857,27.266221039894248,28528000
2015-05-06,26.51885414123535,26.957465990299035,26.378102007376686,26.893532090438747,39034000
2015-05-07,26.86379051208496,27.020402733602875,26.43806685079877,26.559489626903794,31844000
2015-05-08,27.206254959106445,27.397062180294455,27.16065973737356,27.202290403814583,28226000
2015-05-11,27.049144744873047,27.425310486307602,27.040224968989044,27.18345373142994,21858000
2015-05-12,26.699748992919922,26.909390233552795,26.514887642995383,26.901954564814268,35282000
2015-05-13,26.737415313720703,26.953002444189668,26.712138199100508,26.785984429247467,24238000
2015-05-14,27.21864891052246,27.242935360949634,26.8865941847536,26.959447864281167,31736000
2015-05-15,27.08433723449707,27.288032586024844,26.886591552283566,27.27762491853992,33440000
2015-05-18,27.093257904052734,27.176023907751638,26.87419967122838,26.95201045322472,26706000
2015-05-19,27.222612380981445,27.426801172723838,27.115561817989402,27.159173819951512,47126000
2015-05-20,27.382688522338867,27.559123512371826,27.015444430540352,27.303887081969783,30840000
2015-05-21,27.59579849243164,27.635447823774303,27.223599185668828,27.26820373813723,34170000
2015-05-22,27.48230743408203,27.666673439218293,27.437702877393217,27.479333544891528,24266000
2015-05-26,27.119029998779297,27.423330896914532,26.909884102657312,27.38616011758206,37474000
2015-05-27,27.46892547607422,27.520468476591876,27.088797028871703,27.19287369609457,34844000
2015-05-28,27.465457916259766,27.54376403325567,27.297944572376394,27.446130471510997,23544000
2015-05-29,27.02635383605957,27.45356543973055,27.012476945654978,27.416889990553614,43446000
2015-06-01,27.219141006469727,27.286542227165988,26.94011534214336,27.195351784287432,33210000
2015-06-02,27.454059600830078,27.693933173798577,27.087310796471247,27.13092468898855,31842000
2015-06-03,27.520469665527344,27.65428333941674,27.36484999106376,27.511052664585776,26710000
2015-06-04,27.342052459716797,27.55367692407164,27.214681892713777,27.36633701736258,26866000
2015-06-05,27.235002517700195,27.423333094984812,27.1284472833847,27.35741786558133,24396000
2015-06-08,26.935157775878906,27.25184954577109,26.90888999812903,27.2389633234346,27336000
2015-06-09,26.869741439819336,27.002564454769487,26.705695421639497,26.93218744627871,30016000
2015-06-10,27.38715362548828,27.49519675237415,27.01594679850562,27.04518657943263,30316000
2015-06-11,27.26027488708496,27.497669872589583,27.217156333369385,27.480819095667282,25872000
2015-06-12,27.13290786743164,27.20129975954737,27.041715526969934,27.117047754564776,25468000
2015-06-15,26.9113712310791,26.963409568094153,26.723537884698743,26.897989674334596,27150000
2015-06-16,27.00404930114746,27.094249084403998,26.84050051367789,26.984721856497877,32526000
2015-06-17,27.08979034423828,27.17701624188115,26.852395318785334,27.03130889352005,24440000
2015-06-18,27.564577102661133,27.61760610131185,27.159171551779902,27.159171551779902,41192000
2015-06-19,27.630990982055664,27.650320318126486,27.37030395517798,27.58143119960647,59290000
2015-06-22,27.738037109375,28.031932206201134,27.699875667068465,27.724657444911124,34752000
2015-06-23,27.92190933227539,27.996746221892437,27.612651330815776,27.743491109080665,31396000
2015-06-24,27.683027267456055,27.884739386043286,27.595801376204903,27.876810275179828,28924000
2015-06-25,27.652299880981445,27.909519559398742,27.628015324453695,27.76876744192622,26684000
2015-06-26,27.409950256347656,27.75390050141618,27.349982808657753,27.739528278542238,43676000
2015-06-29,26.82464027404785,27.302899524996054,26.774583270275233,27.097222845597965,37756000
2015-06-30,26.76466941833496,27.055093398102102,26.739887640871757,27.014948733572524,34510000
2015-07-01,26.926240921020508,27.050637597854173,26.750796572963004,26.9440823666462,30760000
2015-07-02,27.126462936401367,27.159171935603545,26.93961837931496,26.997604490784237,28124000
2015-07-06,27.04121971130371,27.18791960830497,26.866766035219026,26.874199813104312,25614000
2015-07-07,27.259780883789062,27.307854664356682,26.75525574497219,27.13092432164705,33578000
2015-07-08,26.846940994262695,27.173049784548095,26.82216110479443,27.040228669517685,27662000
2015-07-09,26.993144989013672,27.202786214751,26.991658989722236,27.19138788176363,29766000
2015-07-10,27.561107635498047,27.71871052138436,27.357414195702013,27.44216152617321,43436000
2015-07-13,28.335243225097656,28.390750779135566,27.68946879516083,27.729613461456506,41792000
2015-07-14,28.952272415161133,29.226342864162607,28.45617174161919,28.472527186718814,74832000
2015-07-15,28.94137191772461,29.17579305227933,28.755519898987675,28.930468916910236,41466000
2015-07-16,29.824541091918945,29.959345436930985,29.13763125247441,29.215937370955448,112642000
2015-07-17,34.67353820800781,34.84105531593802,33.60204202278473,33.70116157376959,257162000
2015-07-20,34.33751678466797,34.58333810869733,33.78888436555513,34.146216128687264,102436000
2015-07-21,34.461917877197266,34.969910307267725,33.906838555385455,33.94301677590913,75604000
2015-07-22,34.449527740478516,35.35301529416289,34.27705729641545,34.39600151755617,83100000
2015-07-23,33.439979553222656,34.497602700601234,33.28435799117702,34.288454913798745,76232000
2015-07-24,32.45075607299805,33.5916407631135,32.37195650205334,33.54109030898875,82622000
2015-07-27,32.62421798706055,33.060349372452855,32.29116883317396,32.29215949947337,58382000
2015-07-28,32.6931037902832,32.91315268384171,32.38335045052939,32.79718045870024,34364000
2015-07-29,32.78082275390625,32.874988978105385,32.35509719380326,32.821958087710556,36756000
2015-07-30,32.935943603515625,33.10890935426684,32.298098367108175,32.58307365866263,39606000
2015-07-31,32.586055755615234,32.957759813664076,32.57118819828035,32.942892256329195,34922000
2015-08-03,32.94388198852539,33.04052488963097,32.593983943233816,32.593983943233816,31348000
2015-08-04,32.77339172363281,33.10644086790557,32.735232166361655,32.92504684878457,26188000
2015-08-05,33.368614196777344,33.69670243178206,32.986500622057434,32.99492506612837,36448000
2015-08-06,33.21299362182617,33.440971638654986,32.74613269704463,33.40330741518573,40660000
2015-08-07,32.927528381347656,33.146087517506565,32.653953234823845,33.095537067845505,27544000
2015-08-10,32.865570068359375,33.28584313467059,32.72134875017169,33.061332490532585,34458000
2015-08-11,34.211639404296875,34.890620148578996,33.91526759336305,34.671561901112895,109880000
2015-08-12,34.26962661743164,34.494133524281466,33.72644279084618,34.419296628275205,58498000
2015-08-13,34.0238037109375,34.396498393418426,33.80920725770289,34.15712015996569,36354000
2015-08-14,34.16554260253906,34.308773267731304,33.844888164833215,33.901386385511735,27598000
2015-08-17,34.40046310424805,34.431684213332495,33.85281755086952,34.09962954970426,24680000
2015-08-18,34.133827209472656,34.482235435141625,33.96482409415733,34.24979943405285,27710000
2015-08-19,34.39699172973633,34.70228327972988,34.038173957526915,34.202219955749236,50194000
2015-08-20,33.67539596557617,34.50206543959415,33.46724259755062,34.152171160509454,57798000
2015-08-21,31.918468475341797,33.34878617554679,31.872376032389074,33.25709662270343,91880000
2015-08-24,30.63386344909668,31.108158143680015,29.393857486865784,29.766058732191347,129788000
2015-08-25,30.35434341430664,32.065666455972455,30.314694076571453,32.03940245636263,71430000
2015-08-26,32.69706726074219,32.83286415671421,31.241474194582864,31.872379222676752,87740000
2015-08-27,33.104454040527344,33.402810944032204,32.26886489604114,33.30418293765727,58974000
2015-08-28,32.69458770751953,33.056872800925866,32.40019727493379,32.995417469988176,38836000
2015-08-31,32.10630416870117,32.928515519634715,32.03345239151003,32.42943906396135,38936000
2015-09-01,31.201332092285156,31.938792363485042,30.978309299217,31.411963994955574,51458000
2015-09-02,31.96208381652832,31.969517594405914,31.25485589316303,31.619621466954268,37630000
2015-09-03,31.572538375854492,32.27629703520695,31.41196159897669,32.111755703067914,34572000
2015-09-04,31.171594619750977,31.446160412175985,31.049676503023406,31.208270066684438,40478000
2015-09-08,31.911043167114258,31.96853206692031,31.366868608222653,31.768307802816786,39092000
2015-09-09,31.887746810913086,32.579114638474074,31.7633463540958,32.30752461987787,40978000
2015-09-10,32.267879486083984,32.45719885641038,31.802999833920985,31.912033634530783,27850000
2015-09-11,32.477020263671875,32.477515596812545,32.08598688904753,32.22475957298511,34892000
2015-09-14,32.33676528930664,32.50774975168234,32.18956816113716,32.49337752829689,29942000
2015-09-15,32.96122360229492,33.14856158918839,32.3798765277385,32.546894515811395,35546000
2015-09-16,32.983524322509766,33.10990231060107,32.81898300276644,32.98501032165167,26252000
2015-09-17,33.288330078125,33.79979373628238,32.95776134455996,33.0811673698086,47752000
2015-09-18,32.755550384521484,33.197629512042184,32.71143926968984,32.96072794530577,72544000
2015-09-21,33.055885314941406,33.15599932181878,32.61083418235534,32.98303353526446,39094000
2015-09-22,32.37294387817383,32.65147613367,31.968033609625667,32.58456834738646,54362000
2015-09-23,32.377403259277344,32.72383016051654,32.250526141309656,32.358073924541806,29160000
2015-09-24,32.45768356323242,32.54986844284751,31.82628519889584,32.163296935368905,38692000
2015-09-25,31.726179122924805,32.63958101724198,31.701894564393175,32.63958101724198,48480000
2015-09-28,30.93816375732422,31.859991906219815,30.620481301051576,31.67165945228754,47646000
2015-09-29,30.85688591003418,31.45508004817376,30.62989856584358,31.00011469356715,42130000
2015-09-30,31.63796043395996,31.68454632470482,31.18101185089274,31.31383296888264,52954000
2015-10-01,31.81786346435547,31.90905769651312,31.278646088492035,31.61664855995753,42506000
2015-10-02,32.56077575683594,32.56127108995864,31.396599234081275,31.62011736040597,48788000
2015-10-05,33.2888298034668,33.355737604578714,32.50527687408465,32.789261638284174,37960000
2015-10-06,33.286834716796875,33.64168602035817,32.86259519334945,33.17333916842883,42774000
2015-10-07,33.20555877685547,33.638718129263374,32.61628252768684,33.57230568073825,44354000
2015-10-08,33.05687713623047,33.29923116028979,32.43687508179516,33.17830181482657,39308000
2015-10-09,33.26701354980469,33.40825910734561,32.826915760129864,33.081161544872245,32124000
2015-10-12,33.52423095703125,33.60104917988779,33.068770283956596,33.16541317419042,26684000
2015-10-13,33.858272552490234,34.12044745912008,33.35969140514747,33.416688744844,42446000
2015-10-14,33.72148513793945,34.1987518384409,33.64664824313249,33.8860264836559,31292000
2015-10-15,34.3464469909668,34.402945221057735,33.91874003763145,33.96136137678184,47156000
2015-10-16,34.46043395996094,34.505040412734076,34.15217036169163,34.464400406426904,36316000
2015-10-19,34.68989944458008,34.704271667654304,34.30629985739765,34.395013642656146,30172000
2015-10-20,33.70116424560547,34.593255399868426,33.38793978480424,34.587802954463235,52434000
2015-10-21,33.294769287109375,33.94401111923088,33.24025239329486,33.86025444598317,31952000
2015-10-22,33.75766372680664,34.10012797866702,33.28981213180175,33.47516881429888,88632000
2015-10-23,35.6503791809082,37.29430280178974,35.58149006711172,37.17337346222999,126726000
2015-10-26,36.23469924926758,36.42451770751591,35.684576990935064,35.684576990935064,48776000
2015-10-27,36.318946838378906,36.47456838648194,35.888763308780476,36.00919352252496,38778000
2015-10-28,36.52214813232422,36.54444946438141,36.043887029364974,36.32787169266698,39604000
2015-10-29,36.9151611328125,37.01130868216569,36.43491871910324,36.50777427128733,36520000
2015-10-30,36.545440673828125,36.9875197815867,36.50281934139583,36.950350894272155,39984000
2015-11-02,37.05840301513672,37.080209019740465,36.25105904340479,36.40370863797004,39914000
2015-11-03,37.11191940307617,37.25465095212452,36.732282521981745,36.94390696134643,36306000
2015-11-04,37.433563232421875,37.66104588481294,37.13074836229224,37.16544058222655,41840000
2015-11-05,37.69921875,37.98072302629213,37.5406251643169,37.60703384145855,45486000
2015-11-06,37.745304107666016,37.81567921821528,37.4196887710579,37.63577499594881,33544000
2015-11-09,37.40681076049805,37.82956441203105,37.1263009229002,37.592662801821334,35538000
2015-11-10,37.579769134521484,37.69574136007943,37.09160134799156,37.342871352393196,29798000
2015-11-11,37.92620849609375,38.116023208886446,37.65362398124862,37.783968458925706,41866000
2015-11-12,37.4940299987793,37.953457108021205,37.46082377615813,37.67492488564098,35452000
2015-11-13,36.67826843261719,37.43455892881181,36.64852953927133,37.37062692516379,48188000
2015-11-16,37.19121170043945,37.25514369321806,36.39378222226086,36.685200640491274,50704000
2015-11-17,36.97116470336914,37.415724239402024,36.87551248529831,37.29281357803465,38864000
2015-11-18,37.666507720947266,37.72052928713588,37.04105315890087,37.1490962912781,36266000
2015-11-19,37.66303253173828,37.82608408148432,37.52872164405847,37.655099640143106,28078000
2015-11-20,38.5085334777832,38.62351503610486,37.86920591541211,38.126919028981426,55478000
2015-11-23,38.49366760253906,38.80094428854692,38.33556937088508,38.53183093966916,34648000
2015-11-24,38.14327621459961,38.45848202792042,37.57233859575199,38.30831289958813,47880000
2015-11-25,38.124942779541016,38.31029947400531,37.98964120270627,38.245373017983475,23612000
2015-11-27,38.259246826171875,38.35985616765647,38.01293014200429,38.11998259525564,14434000
2015-11-30,37.80725860595703,38.41090333313386,37.72151681740455,38.25429109375939,33586000
2015-12-01,38.84504699707031,38.90501632777497,37.960888829521004,38.00995327058177,40398000
2015-12-02,38.55066680908203,39.30398533294963,38.48028791000234,38.917413736414346,46876000
2015-12-03,38.07240295410156,38.8792476496772,37.78743138943323,38.68497119885509,41950000
2015-12-04,38.618064880371094,38.77715378075039,37.9390879429915,38.14724129104208,49800000
2015-12-07,38.30979919433594,38.706776533144634,37.99905140758588,38.6601887536702,36626000
2015-12-08,38.41635513305664,38.59031159177223,37.79090063352349,37.88902953011496,31082000
2015-12-09,37.792388916015625,38.463440572456555,37.27002039401039,38.21613320233891,46550000
2015-12-10,37.66798400878906,37.96683621191208,37.418200027384074,37.8439255534266,32458000
2015-12-11,37.19121170043945,37.53912833466808,37.10348859702902,37.120836596962086,43184000
2015-12-14,37.79188919067383,37.87168319457335,36.48943915033752,37.23284717377859,53864000
2015-12-15,37.670475006103516,38.39703048981386,37.5668936512276,38.052089529022815,49386000
2015-12-16,38.48820877075195,38.73155341358825,37.519798654441736,37.99161282435509,53120000
2015-12-17,38.153194427490234,38.73602388387726,38.12692664343989,38.71471321295344,36510000
2015-12-18,37.5098876953125,38.36679123551523,37.49700147291323,38.02432701928173,67794000
2015-12-21,37.705650329589844,37.98071140919186,37.376072367099624,37.81716076052727,34848000
2015-12-22,38.019371032714844,38.178459922760425,37.725479698903165,37.87763014446441,36338000
2015-12-23,38.087772369384766,38.25578485079909,37.549545591367014,38.19581550400989,30594000
2015-12-24,37.9554443359375,38.121967026826745,37.88358321558441,38.08826546588451,10412000
2015-12-28,38.76823806762695,38.796982516632795,38.049116384625684,38.16161751475864,31156000
2015-12-29,39.34908676147461,39.5835078954568,38.96449650098464,39.00364672472533,38430000
2015-12-30,39.167694091796875,39.47298946788614,39.01405762802681,39.34908811809244,28566000
2015-12-31,38.558597564697266,39.070061195968314,38.524400670568546,39.044784079952116,32752000
2016-01-04,37.63825607299805,37.77504364540484,37.04848444557318,37.77504364540484,67382000
2016-01-05,37.74183654785156,38.12196502838937,37.45042185407198,37.86920900632644,45216000
2016-01-06,37.6328010559082,37.949988183144754,37.07128236216746,37.188740590244564,48206000
2016-01-07,36.7243537902832,37.43356488866591,36.440868240395986,36.99644289815317,63132000
2016-01-08,36.22429656982422,37.1763533788604,36.12566855268725,37.06137180497917,47506000
2016-01-11,36.331336975097656,36.43095563587085,35.66177524988717,36.27582942404055,50896000
2016-01-12,36.9394416809082,37.08812477510275,36.49785795791573,36.71195904236153,46816000
2016-01-13,35.66228103637695,37.31909117304099,35.52400745125399,37.13769713166431,51728000
2016-01-14,36.24807357788086,36.66933729842311,34.94017130905781,35.903628068704954,55558000
2016-01-15,35.2122688293457,35.88975978830564,34.76721389231508,35.18748704759589,76676000
2016-01-19,35.63798904418945,35.94873684367419,35.180547018054305,35.69101993729111,48724000
2016-01-20,35.61222457885742,36.02803598501335,34.08674963865114,34.98478490845302,82440000
2016-01-21,36.014156341552734,36.559321507615586,35.242994485192334,35.69201208578,51938000
2016-01-22,36.945396423339844,37.09903665794988,36.699578854067745,36.77391663401098,47146000
2016-01-25,36.358604431152344,37.29232636958022,36.303096866334485,36.86511474128454,45340000
2016-01-26,36.367027282714844,36.64803620787639,36.02902479571149,36.437406183170076,30940000
2016-01-27,35.56364822387695,36.47109842060244,35.35896222809651,36.47109842060244,42428000
2016-01-28,37.086151123046875,37.22789202186136,36.20892749174018,36.58509330238042,62104000
2016-01-29,37.73291778564453,37.919265141814634,36.88295256749383,37.118863488071085,75808000
2016-02-01,38.199771881103516,38.537774306433036,37.73439701671805,38.224054544631905,111522000
2016-02-02,38.70232391357422,40.1613863671648,38.68695724186778,39.67321473396329,135846000
2016-02-03,37.13967514038086,39.2236927447917,36.4894389002937,38.96845629431944,131114000
2016-02-04,36.18068313598633,36.93450085577868,35.812450169359465,36.90228529218986,104922000
2016-02-05,34.87872314453125,36.01663189098759,34.6993142431125,35.95617100046142,109556000
2016-02-08,34.89854431152344,34.916387645717705,33.80077656412956,34.08178544538615,89410000
2016-02-09,34.7429313659668,35.73117024997232,34.12243389757832,34.342978167841295,84300000
2016-02-10,35.0318603515625,35.843166763463365,34.9595039117977,35.27669100973406,60314000
2016-02-11,35.00758743286133,35.30296861448076,34.25575481047137,34.51099131531238,65004000
2016-02-12,35.033851623535156,35.48534590475002,34.770682252041645,35.29751254701565,46538000
2016-02-16,35.566619873046875,35.82631808715158,35.19689721827331,35.61667498149331,43444000
2016-02-17,36.27682876586914,36.36554255840018,35.515581088982934,36.0305120585616,49154000
2016-02-18,35.560176849365234,36.476550597063806,35.46303863066526,36.37544971377849,47276000
2016-02-19,35.78815460205078,35.88331148782119,35.34260439630213,35.48038261309075,34918000
2016-02-22,36.13210678100586,36.41955878626943,35.85456900001686,36.154903446967474,37516000
2016-02-23,35.549278259277344,36.22379724590707,35.468992694342795,35.985908768899954,41332000
2016-02-24,35.72819519042969,35.74405719657467,34.792495636995426,35.21821751348267,37092000
2016-02-25,36.13557434082031,36.15489989203504,35.348055292943855,35.82879303143744,36146000
2016-02-26,35.92444610595703,36.48447873841174,35.77972944789693,36.35760541401729,42474000
2016-02-29,35.545806884765625,36.20892557094318,35.52697288328393,35.733144889867106,45068000
2016-03-01,36.782344818115234,36.79027392922235,35.61618318536407,35.74801363779594,60112000
2016-03-02,36.649024963378906,36.82942453172639,36.3402622731228,36.81703742240117,36292000
2016-03-03,36.257991790771484,36.72435738451275,36.160853561150574,36.64902515606832,40534000
2016-03-04,36.190101623535156,36.426999448341576,35.96211979615728,36.41708900336268,48516000
2016-03-07,35.326751708984375,36.04092001602453,34.947118553748695,35.93882467011643,61690000
2016-03-08,35.36292266845703,35.79509129787449,34.89061315649968,35.10818157976125,52530000
2016-03-09,35.95170974731445,35.99284508425381,35.31981213693724,35.444208814018566,39544000
2016-03-10,36.2867431640625,36.50332097638642,35.84664531267094,36.06966623739753,44616000
2016-03-11,36.91615676879883,36.917642768168925,36.51124651804563,36.672320531192405,35380000
2016-03-14,37.18229293823242,37.38152647994855,36.85618229241343,36.921108734211984,32824000
2016-03-15,37.19865036010742,37.31957969896712,36.81554612385186,36.97314901838663,29832000
2016-03-16,37.5351676940918,37.616447699373644,36.99694099741152,37.12331900339101,29306000
2016-03-17,37.59067153930664,37.93065530154095,37.535163986288794,37.54953620761174,44564000
2016-03-18,37.43852996826172,37.77207069843079,37.260607044158085,37.74679736244718,56222000
2016-03-21,37.77306365966797,37.83154322264555,37.23334712919507,37.36418692731438,28774000
2016-03-22,37.66847610473633,37.91380206757051,37.56093212367978,37.58868589700638,22096000
2016-03-23,37.54507827758789,37.93313963659312,37.46925071748372,37.83203496273128,24678000
2016-03-24,37.4102783203125,37.54508077994394,37.195186515983465,37.22987874248815,31116000
2016-03-28,37.33296203613281,37.581755382538326,37.271506699205716,37.47618893008847,21676000
2016-03-29,37.95792007446289,38.02185586264317,37.08565730125596,37.35278555411374,40062000
2016-03-30,38.07933807373047,38.52389760821016,38.04167385501383,38.07289496272824,40396000
2016-03-31,37.80973434448242,38.116016589411664,37.57927587992362,38.07934303204804,32554000
2016-04-01,38.1452522277832,38.16358711207274,37.428108316848494,37.52525030742027,31674000
2016-04-04,37.91975784301758,38.28254208599755,37.75472116728307,38.13732629724727,26924000
2016-04-05,37.59514236450195,37.80825285145234,37.44794522203657,37.57333636073618,24478000
2016-04-06,38.06595993041992,38.0833079327249,37.48263146233071,37.55895435390131,25312000
2016-04-07,37.67195129394531,38.129888603393354,37.54210218863811,37.9296643911301,25498000
2016-04-08,37.639739990234375,38.019373125392455,37.45636842498476,37.95692712159632,23434000
2016-04-11,37.54408645629883,38.02383358280275,37.534176013049674,37.936110468197455,31774000
2016-04-12,37.88010787963867,37.90984299079159,37.24821029945785,37.588197869959586,27388000
2016-04-13,38.25627517700195,38.44658518949938,37.89349092576384,38.17697650258468,35426000
2016-04-14,38.428741455078125,38.63788544717857,38.321193679418,38.42725545585743,26992000
